"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.956282833E0,-5.455845429E-1,9.168653414E-1,-8.970166755E-1,1.393895069E0
1.966314833E0,-1.265715490E0,1.178514062E0,-2.943191321E0,3.413693930E0
1.976346833E0,-1.736079550E0,1.393394560E0,-4.858204148E0,5.343937514E0
1.986377833E0,-1.952707780E0,1.545381967E0,-6.399418513E0,6.866864670E0
1.996409833E0,-1.903461507E0,1.621803029E0,-7.645819187E0,8.044374545E0
2.006440833E0,-1.692135093E0,1.422378331E0,-8.605596367E0,8.884974402E0
2.016472833E0,-1.421140037E0,1.044191093E0,-9.212474202E0,9.379747063E0
2.026503833E0,-1.008442679E0,6.541563009E-1,-9.440055436E0,9.516276780E0
2.036535833E0,-6.508253615E-1,3.083321964E-1,-9.381516037E0,9.409117150E0
2.046567833E0,-3.092700532E-1,1.664210399E-1,-9.146138125E0,9.152878593E0
2.056598833E0,-1.012948251E-1,1.280544613E-1,-8.778702602E0,8.780220838E0
2.066630833E0,-1.613949195E-1,1.473783396E-2,-8.341353090E0,8.342927358E0
2.076662375E0,-3.549777380E-1,-1.953339133E-1,-7.922534575E0,7.932888416E0
2.086694375E0,-6.336880495E-1,-5.979659472E-1,-7.759760370E0,7.808521295E0
2.096725375E0,-8.807981803E-1,-1.049904846E0,-7.764109529E0,7.884129781E0
2.106757375E0,-1.069615445E0,-1.388555258E0,-7.854616241E0,8.047804620E0
2.116789375E0,-1.098166303E0,-1.632162249E0,-8.095826166E0,8.331405893E0
2.126820375E0,-9.113074898E-1,-1.783098911E0,-8.618212320E0,8.847796712E0
2.136852375E0,-6.020994171E-1,-1.965303121E0,-9.055554814E0,9.285903998E0
2.146883375E0,-3.589993798E-1,-2.094155289E0,-8.974978428E0,9.223047475E0
2.156915375E0,-1.891919249E-1,-2.156660270E0,-8.516266115E0,8.787136373E0
2.166946375E0,-9.603839748E-2,-2.321163350E0,-7.905794581E0,8.240061325E0
2.176978375E0,-1.860642493E-2,-2.520207834E0,-7.309796661E0,7.732070935E0
2.187010375E0,1.406340880E-1,-2.696631778E0,-6.882337130E0,7.393116073E0
2.197041375E0,2.971093795E-1,-2.852229695E0,-6.347960091E0,6.965636047E0
2.207073375E0,4.574686110E-1,-2.971647965E0,-5.789535794E0,6.523702466E0
2.217104375E0,5.955385488E-1,-3.053322166E0,-5.312415860E0,6.156232995E0
2.227136375E0,8.603066862E-1,-3.046202888E0,-4.821908142E0,5.768039334E0
2.237167375E0,8.478475852E-1,-2.815546311E0,-3.975044205E0,4.944403198E0
2.247199375E0,5.774202932E-1,-2.354429914E0,-2.564920907E0,3.529245483E0
2.257231375E0,2.484940754E-1,-1.668310028E0,-1.138141816E0,2.034791009E0
2.267262375E0,-5.521856839E-1,-7.500292222E-1,6.274910241E-1,1.123030654E0
2.277294375E0,-5.518419042E-1,5.489844064E-1,2.178416444E0,2.313311818E0
2.287325375E0,7.773270947E-1,2.186423621E0,2.732604434E0,3.584942490E0
2.297357375E0,1.696578392E0,3.716917700E0,3.275459350E0,5.236648679E0
2.307388375E0,2.445723369E0,4.564492951E0,4.976092202E0,7.181758302E0
2.317420375E0,2.878722260E0,4.175194396E0,8.602353501E0,9.985978963E0
2.327452375E0,1.876611531E0,3.127512515E0,1.295722406E1,1.346078233E1
2.337483375E0,1.920367781E-1,2.326032765E0,1.550685450E1,1.568151278E1
2.347515375E0,-1.193835521E0,1.805326225E0,1.554693950E1,1.569687147E1
2.357546375E0,-1.692678884E0,1.707315927E0,1.478325806E1,1.497747670E1
2.367578375E0,-1.726284294E0,2.201207137E0,1.425475513E1,1.452664497E1
2.377609375E0,-1.544325960E0,3.042160708E0,1.341666669E1,1.384364943E1
2.387641375E0,-1.536941511E0,3.711576269E0,1.249328025E1,1.312326327E1
2.397673375E0,-1.541359375E0,3.816271250E0,1.161870752E1,1.232615429E1
2.407704375E0,-9.875133743E-1,3.290120367E0,1.107429082E1,1.159482608E1
2.417736375E0,-2.911389521E-1,2.406419848E0,1.116689785E1,1.142695173E1
2.427767375E0,1.679328010E-1,1.393472182E0,1.119296707E1,1.128062401E1
2.437799375E0,2.019008116E-1,4.465044969E-1,1.098674981E1,1.099767255E1
2.447830375E0,-2.449264516E-1,-2.652242933E-1,1.025581394E1,1.026216607E1
2.457862375E0,-8.043027855E-1,-7.054513657E-1,8.953037336E0,9.016731234E0
2.467893375E0,-9.701759414E-1,-8.862708818E-1,6.921359108E0,7.044993211E0
2.477925375E0,-7.054276114E-1,-6.215449905E-1,4.453951632E0,4.552101869E0
2.487957375E0,-1.813275661E-1,1.940040372E-1,2.312748622E0,2.327944038E0
2.497988375E0,3.324074125E-1,1.002727464E0,4.072106230E-1,1.132156149E0
2.508020375E0,4.268931549E-1,1.322019499E0,-1.392988617E0,1.967330833E0
