"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.756760958E0,-1.381253021E1,7.167473677E0,-9.518932621E0,1.824195022E1
1.766792958E0,-1.174291174E1,6.921432783E0,-7.933548975E0,1.577160129E1
1.776824958E0,-8.671998518E0,6.960070015E0,-5.205394857E0,1.227771430E1
1.786856958E0,-6.786445717E0,6.406015926E0,-3.296104699E0,9.897332555E0
1.796888958E0,-5.551262341E0,5.734301825E0,-1.960867277E0,8.218499344E0
1.806920958E0,-4.586171503E0,5.530973087E0,-7.939664432E-1,7.228763038E0
1.816952958E0,-3.868970158E0,5.817442215E0,2.871099830E-1,6.992424197E0
1.826984958E0,-3.403772112E0,6.269752997E0,1.209186801E0,7.235855164E0
1.837016958E0,-3.241309564E0,6.719165899E0,1.878932730E0,7.693092114E0
1.847048958E0,-3.192849011E0,7.274885859E0,2.449184483E0,8.313648640E0
1.857080958E0,-3.059742993E0,7.853621630E0,2.993401362E0,8.944375417E0
1.867112958E0,-2.988041219E0,8.041449400E0,3.584270397E0,9.297327199E0
1.877144958E0,-3.144704206E0,7.888102076E0,4.070286284E0,9.416928870E0
1.887175958E0,-3.045854979E0,7.762142526E0,4.539174508E0,9.493797678E0
1.897207958E0,-2.815822007E0,7.873474681E0,4.907340056E0,9.695485731E0
1.907239958E0,-2.833767112E0,7.887625528E0,5.030788227E0,9.775157426E0
1.917271958E0,-3.203746174E0,7.281634131E0,4.754361107E0,9.267693062E0
1.927303958E0,-3.602070783E0,6.360100080E0,3.783026028E0,8.230253513E0
1.937335958E0,-3.311541056E0,5.553733374E0,7.266922536E-1,6.506791851E0
1.947367958E0,-1.875484773E0,4.296583178E0,-6.981642147E0,8.409601489E0
1.957399958E0,-2.366123761E0,2.516226465E0,-1.322270403E1,1.366637622E1
1.967431958E0,-4.849447943E0,2.448732054E-1,-8.855696983E0,1.009952857E1
1.977463958E0,-5.262816854E0,-4.379233571E0,-4.639576170E0,8.270465220E0
1.987495958E0,-7.661872133E0,-7.261177062E0,4.362024046E0,1.142174377E1
1.997527958E0,-8.007082974E0,-1.047192820E1,9.685495237E0,1.635797897E1
