"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.319043750E0,1.146145368E1,-2.010707043E0,3.563764797E0,1.216997464E1
2.329075375E0,9.102105668E0,-1.780854458E0,9.622593230E-1,9.324468520E0
2.339107375E0,7.066121550E0,-1.565547406E0,-1.555031919E0,7.402643900E0
2.349140375E0,5.656977661E0,-1.536305334E0,-3.732547015E0,6.949355190E0
2.359172375E0,5.334058160E0,-1.574336210E0,-4.657069870E0,7.253896245E0
2.369204375E0,5.847553037E0,-1.468139664E0,-4.312051695E0,7.412361325E0
2.379237375E0,6.721151029E0,-1.178727047E0,-2.917137297E0,7.421115726E0
2.389269375E0,6.814064455E0,-1.086099038E0,-1.264113060E0,7.014917487E0
2.399301375E0,6.862812692E0,-1.395257775E0,-2.861068931E-1,7.009051252E0
2.409333375E0,7.288130972E0,-1.683978958E0,1.484432638E-1,7.481622391E0
2.419366375E0,7.444845123E0,-1.517630058E0,6.128291309E-1,7.622629431E0
2.429398375E0,7.943791543E0,-1.541513449E0,1.337765758E0,8.201811081E0
2.439430375E0,8.838960498E0,-1.410493573E0,2.734494546E0,9.359175991E0
2.449462375E0,9.334203876E0,-1.114298624E0,4.056634498E0,1.023842307E1
2.459495375E0,9.863616629E0,-7.398949742E-1,4.550704047E0,1.088794218E1
2.469527375E0,1.011252090E1,-2.356641331E-1,4.365733812E0,1.101717969E1
2.479559375E0,1.003878635E1,1.750930455E-1,3.689120622E0,1.069661161E1
2.489592375E0,9.858033707E0,5.321209634E-1,3.172509763E0,1.036960942E1
2.499624375E0,9.246964588E0,8.658816408E-1,3.133942406E0,9.801923286E0
2.509656375E0,8.693761854E0,9.554398616E-1,2.764732253E0,9.172682538E0
2.519688375E0,8.907502145E0,9.468696707E-1,2.413738515E0,9.277191938E0
2.529721375E0,8.426644671E0,1.237576641E0,2.539509200E0,8.887578035E0
2.539753375E0,7.174396781E0,1.586868985E0,2.734404792E0,7.840095147E0
2.549785375E0,4.795541877E0,1.652053892E0,2.919297259E0,5.852247469E0
