"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.064223375E0,5.540885872E-1,-5.761612415E-2,-1.948778890E0,2.026838164E0
1.074231375E0,1.570433486E-1,-2.025838029E-1,-1.884573831E0,1.901925691E0
1.084240375E0,-1.789131045E-1,-2.722200483E-1,-1.619655347E0,1.652088707E0
1.094249375E0,-3.243444675E-1,-3.858852428E-1,-1.294031947E0,1.388749594E0
1.104257375E0,-3.894549680E-1,-5.368030483E-1,-1.149115724E0,1.326762839E0
1.114266375E0,-4.386259586E-1,-6.319354928E-1,-1.016685791E0,1.274905956E0
1.124275375E0,-4.744255364E-1,-6.730911201E-1,-7.490082984E-1,1.113168755E0
1.134283375E0,-4.004728764E-1,-7.513368058E-1,-5.670663361E-1,1.022961265E0
1.144292875E0,-2.938173240E-1,-8.846889907E-1,-4.393621230E-1,1.030554368E0
1.154301875E0,-1.978159833E-1,-9.986757821E-1,-3.131777474E-1,1.065159510E0
1.164309875E0,1.398653984E-3,-1.122496421E0,-2.677535065E-1,1.153989649E0
1.174318875E0,2.287997943E-1,-1.225269422E0,-4.010581827E-1,1.309382361E0
1.184327875E0,2.846962523E-1,-1.142790352E0,-6.503271787E-1,1.345342776E0
1.194336875E0,3.471462697E-1,-1.160990980E0,-8.973287706E-1,1.507849300E0
1.204344875E0,3.338947248E-1,-1.215067785E0,-1.166711165E0,1.717291574E0
1.214353875E0,1.054165274E-1,-1.239100426E0,-1.227926835E0,1.747651802E0
1.224362875E0,5.575904846E-3,-1.361518317E0,-1.263394876E0,1.857398673E0
1.234370875E0,-1.876219475E-1,-1.393403184E0,-1.293093177E0,1.910200092E0
1.244379875E0,-4.331102800E-1,-1.321363733E0,-1.075825553E0,1.758120375E0
1.254388875E0,-5.195303732E-1,-1.393975627E0,-8.192663951E-1,1.698316014E0
1.264396875E0,-5.259547091E-1,-1.507175383E0,-8.026521166E-1,1.786744641E0
1.274405875E0,-4.241570234E-1,-1.567443804E0,-7.400212741E-1,1.784494535E0
1.284414875E0,-3.260080004E-1,-1.548445031E0,-7.212901573E-1,1.739029247E0
1.294422875E0,-1.857578552E-1,-1.445197236E0,-9.797771426E-1,1.755865678E0
1.304431875E0,-2.774971604E-2,-1.222368034E0,-1.310790067E0,1.792518970E0
1.314440875E0,7.928765953E-2,-1.064869772E0,-1.586766074E0,1.912605746E0
1.324449875E0,1.679098141E-1,-1.002747783E0,-1.786016818E0,2.055128438E0
1.334457875E0,2.216047955E-1,-9.289956826E-1,-1.882660914E0,2.111055135E0
1.344466875E0,2.018031996E-1,-8.174091733E-1,-1.915116469E0,2.092021362E0
1.354475875E0,1.112847930E-1,-6.232336664E-1,-1.834792976E0,1.940945587E0
1.364483875E0,-4.693443060E-2,-2.856212819E-1,-1.508587486E0,1.536104996E0
1.374492875E0,-2.371677446E-1,-2.199722528E-2,-1.151438384E0,1.175815789E0
1.384501875E0,-5.003819114E-1,2.154207802E-1,-7.565210934E-1,9.322619452E-1
1.394509875E0,-6.612674654E-1,4.260953754E-1,-3.750999074E-1,8.715112565E-1
1.404518875E0,-6.812468165E-1,5.450844598E-1,-1.562539744E-1,8.863574887E-1
1.414527875E0,-6.978628492E-1,6.862736678E-1,-1.564339956E-1,9.911890327E-1
1.424535875E0,-7.384226453E-1,9.145676780E-1,-3.340443405E-1,1.222001498E0
1.434544875E0,-7.394166720E-1,1.108737338E0,-6.269828280E-1,1.472801061E0
1.444553875E0,-6.280184430E-1,1.254445859E0,-9.250224265E-1,1.680389260E0
1.454561875E0,-5.199034256E-1,1.457473465E0,-9.570348358E-1,1.819462599E0
1.464570875E0,-4.606793171E-1,1.589422903E0,-7.446896911E-1,1.814677198E0
1.474579875E0,-5.996612012E-1,1.681947489E0,-4.815336310E-1,1.849436550E0
1.484588875E0,-8.610504520E-1,1.784215291E0,-3.352876047E-1,2.009290886E0
1.494596875E0,-1.137916698E0,1.830883673E0,-3.112484586E-1,2.178041561E0
1.504605875E0,-1.430418983E0,1.924856615E0,-2.851874916E-1,2.415057631E0
1.514614875E0,-1.481243566E0,2.124684041E0,-2.805751348E-1,2.605203866E0
1.524622875E0,-1.676706630E0,2.271588902E0,-2.361912596E-1,2.833239766E0
1.534631875E0,-2.110178268E0,2.354390738E0,-2.671768979E-1,3.172915310E0
1.544640875E0,-2.524578043E0,2.268669972E0,-1.709702468E-1,3.398468561E0
1.554648875E0,-2.618842176E0,1.892073031E0,1.084774717E-1,3.232652480E0
1.564657875E0,-2.039656169E0,1.337409078E0,4.640140207E-1,2.482774525E0
1.574666875E0,-8.697382450E-1,9.063821608E-1,7.747747120E-1,1.475889254E0
1.584674875E0,5.598135960E-1,6.470891368E-1,9.950160098E-1,1.312315691E0
1.594683875E0,2.002934486E0,3.931732124E-1,1.129068106E0,2.332622241E0
1.604692875E0,3.177792723E0,8.716385901E-2,1.312812181E0,3.439395288E0
1.614700875E0,3.830194055E0,-2.404205507E-1,1.639524186E0,4.173275464E0
1.624709875E0,3.919704401E0,-4.849832690E-1,1.978290811E0,4.417343760E0
1.634718875E0,3.513589547E0,-5.876814258E-1,2.230537355E0,4.203091464E0
1.644727875E0,2.687911241E0,-6.480159205E-1,2.352006243E0,3.629975874E0
1.654735875E0,1.538049851E0,-7.325292367E-1,2.424034585E0,2.962792618E0
1.664744875E0,4.979173100E-1,-8.132833779E-1,2.461736262E0,2.639980478E0
1.674753875E0,-3.141328901E-1,-7.581803870E-1,2.370745400E0,2.508774746E0
