"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.049465833E0,-4.279776526E0,2.635947620E0,2.652758950E0,5.683470508E0
2.059474833E0,-3.824652064E0,3.424962714E0,3.109030636E0,6.002033364E0
2.069483833E0,-2.043019195E0,-3.977557338E0,2.805437937E0,5.278766127E0
2.079492833E0,-6.991948450E-1,-1.852646075E1,3.564127032E0,1.887913194E1
2.089501833E0,-1.401644835E-1,-3.179143312E1,5.164777758E0,3.220853607E1
2.099511875E0,3.849861749E0,-3.848951689E1,5.004724263E0,3.900399480E1
2.109519875E0,7.794661231E0,-3.032108760E1,3.431513350E0,3.149445000E1
2.119528875E0,8.549416319E0,-1.626731530E1,8.448166810E-2,1.837730132E1
2.129537875E0,7.935172162E0,-2.761315432E0,-7.013529938E0,1.094446994E1
2.139546875E0,6.911093152E0,4.170864533E0,-9.170057330E0,1.221676188E1
2.149555875E0,5.181962725E0,6.315244335E0,-7.511943676E0,1.109794335E1
2.159564875E0,3.156932196E0,5.373649072E0,-4.988857843E0,7.983171539E0
2.169573875E0,1.383611145E0,2.324760557E0,-1.971875830E0,3.347713509E0
2.179582875E0,3.237809421E-1,6.196920079E-1,2.137052071E-1,7.311102507E-1
2.189591875E0,5.992972121E-2,6.259684092E-1,8.542746985E-1,1.060760709E0
2.199600875E0,8.915542066E-4,1.284307589E0,8.854152149E-1,1.559938102E0
2.209609875E0,-1.393157601E-1,1.683047351E0,9.068986161E-1,1.916904370E0
2.219617875E0,8.689795688E-2,2.371254108E0,1.055510645E0,2.597017524E0
2.229626875E0,6.555705231E-1,3.127896093E0,1.365397945E0,3.475315558E0
2.239635875E0,8.681632975E-1,2.830216098E0,2.011012414E0,3.578826847E0
2.249644875E0,8.416596231E-1,1.730213916E0,2.728071088E0,3.338323378E0
2.259653875E0,8.493580672E-1,8.874629098E-1,2.886273354E0,3.136809433E0
2.269662875E0,4.875692001E-1,3.223470587E-1,2.639253636E0,2.703200160E0
2.279671875E0,5.294405267E-2,6.657932103E-2,2.218427771E0,2.220058030E0
2.289680875E0,-3.649251674E-1,2.078509748E-2,1.782880957E0,1.819963435E0
2.299689875E0,-7.981344116E-1,7.121908665E-3,1.370251134E0,1.585767143E0
2.309698875E0,-1.054104463E0,1.209701210E-1,9.118001908E-1,1.398981621E0
2.319706875E0,-1.200887702E0,1.837627852E-1,5.267750734E-1,1.324157095E0
2.329715875E0,-1.223755870E0,2.025259155E-1,2.422678323E-1,1.263838945E0
2.339724875E0,-1.201846353E0,1.054609662E-1,2.941661105E-2,1.206823106E0
2.349733875E0,-8.825826775E-1,1.257274157E-1,-2.034404200E-1,9.144110509E-1
2.359742875E0,-1.356135955E-1,1.961378324E-1,-4.497122794E-1,5.090208550E-1
2.369751875E0,6.700822891E-1,4.908152819E-2,-6.238464546E-1,9.168444086E-1
2.379760875E0,8.446753246E-1,-3.672981137E-1,-7.038777338E-1,1.159236030E0
2.389769875E0,-8.943842590E-1,-6.949304706E-1,-6.116051625E-1,1.287211108E0
2.399778875E0,-1.473448351E0,-2.376706052E-1,-6.359175928E-1,1.622321961E0
2.409787875E0,-3.220690235E-2,7.116470754E-2,-7.490657473E-1,7.531276080E-1
2.419795875E0,1.015947580E0,-6.529644191E-2,-7.641797765E-1,1.272942984E0
2.429804875E0,1.673390382E0,9.750232100E-3,-9.627836721E-1,1.930617216E0
2.439813875E0,1.738238196E0,6.656762660E-2,-1.206061611E0,2.116716297E0
2.449822875E0,1.629602338E0,1.240720689E-1,-1.334266784E0,2.109802244E0
2.459831875E0,1.655840695E0,1.192989868E-1,-1.412796937E0,2.179916475E0
2.469840875E0,1.640200270E0,5.738749802E-2,-1.642611516E0,2.322008364E0
2.479849875E0,1.531933079E0,-4.670171142E-2,-2.112599015E0,2.609995135E0
2.489858875E0,1.495021799E0,-9.955878675E-2,-2.758567241E0,3.139218908E0
2.499867875E0,1.660270692E0,-1.640535754E-1,-3.468482956E0,3.848868192E0
2.509876875E0,1.957404702E0,-3.588407010E-1,-4.028195395E0,4.492945354E0
2.519884875E0,2.320834152E0,-6.906239963E-1,-3.981493683E0,4.659991912E0
2.529893875E0,2.571278585E0,-1.063224950E0,-3.178906032E0,4.224614115E0
2.539902875E0,2.605972746E0,-1.284653159E0,-2.056216654E0,3.559417736E0
2.549911875E0,2.560778155E0,-1.547263893E0,-1.205611375E0,3.225695135E0
2.559920875E0,2.520222452E0,-2.046851753E0,-9.138063705E-1,3.372857155E0
2.569929875E0,2.511402512E0,-2.574612667E0,-1.308672206E0,3.827322289E0
2.579938875E0,2.530536940E0,-2.813498908E0,-2.169306482E0,4.361798244E0
2.589947875E0,2.804198912E0,-2.899928357E0,-3.062810735E0,5.064970445E0
2.599956875E0,3.511244813E0,-3.213571835E0,-3.355378509E0,5.823611338E0
2.609965875E0,4.312124785E0,-3.655506733E0,-2.850337536E0,6.331001004E0
2.619973875E0,4.590069842E0,-3.973909845E0,-2.106706191E0,6.426422923E0
2.629982875E0,4.108033277E0,-3.555424036E0,-1.762076563E0,5.711557694E0
2.639991875E0,3.110246272E0,-2.053222294E0,-2.302849871E0,4.380921272E0
2.650000875E0,1.793253186E0,-5.978988504E-1,-3.628094401E0,4.091003423E0
2.660009875E0,7.642103282E-1,3.361926806E-1,-5.016871853E0,5.085867295E0
2.670018875E0,6.490584791E-2,1.089642670E0,-4.437663043E0,4.569943895E0
2.680027875E0,-5.384310593E-1,1.574545248E0,-2.144889825E0,2.714710501E0
