"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.444702667E0,2.111001848E0,-9.326285577E-1,3.338642609E0,4.058652399E0
1.454711667E0,1.525981490E0,-1.427616705E0,5.648959374E0,6.023076537E0
1.464720667E0,-7.808521617E-1,-2.088801432E0,7.305591928E0,7.638356822E0
1.474729667E0,-4.179565775E0,-2.032300080E0,9.184896394E0,1.029375225E1
1.484738667E0,-6.406259170E0,-1.595938163E0,1.121242778E1,1.301175283E1
1.494747667E0,-6.583326309E0,-8.569264108E-1,1.137900209E1,1.317407290E1
1.504755667E0,-4.959380275E0,1.489845113E0,9.820429094E0,1.110206822E1
1.514764667E0,-1.895426409E0,4.305996318E0,8.261423991E0,9.507122169E0
1.524773667E0,8.489157254E-1,7.203898323E0,7.691183056E0,1.057218548E1
1.534782667E0,2.483591400E0,9.772436902E0,6.962932227E0,1.225361883E1
1.544791667E0,3.454953668E0,9.422860529E0,7.901260065E0,1.277328916E1
1.554800667E0,3.225282346E0,7.600642430E0,1.016001667E1,1.309191163E1
1.564808667E0,2.490122155E0,5.588179321E0,1.088562689E1,1.248700642E1
1.574817667E0,1.932248519E0,3.693363946E0,1.132776644E1,1.207032784E1
1.584826667E0,1.365792047E0,1.724444468E0,1.210800955E1,1.230621761E1
1.594835667E0,8.872125759E-1,1.403340527E-1,1.081285011E1,1.085009527E1
1.604844667E0,7.513424338E-1,-7.954569715E-1,7.112549027E0,7.196222683E0
1.614853667E0,1.049535010E0,-1.008609471E0,3.517177398E0,3.806488362E0
1.624862667E0,1.625438682E0,-9.670131093E-1,1.771617465E0,2.591484845E0
1.634870667E0,1.536375208E0,-6.636252089E-1,1.027699606E0,1.963928125E0
1.644879542E0,7.554885482E-1,-5.365200430E-1,1.435082138E-2,9.267268471E-1
1.654888542E0,-5.295381752E-1,-4.779682182E-1,-1.139631101E0,1.344478837E0
1.664897542E0,-1.696523721E0,-2.153383344E-1,-2.638660144E0,3.144374451E0
1.674906542E0,-2.405236956E0,1.659759937E-1,-4.421760955E0,5.036336247E0
1.684915542E0,-2.719367799E0,5.473756912E-1,-6.034480335E0,6.641500906E0
1.694923542E0,-2.699840730E0,8.285523583E-1,-7.714953157E0,8.215603520E0
1.704932542E0,-2.285586844E0,9.830963145E-1,-9.355231048E0,9.680430443E0
1.714941542E0,-1.357352176E0,1.253315299E0,-1.026383983E1,1.042878767E1
1.724950542E0,-2.775948089E-1,1.431301913E0,-1.035592412E1,1.045805185E1
1.734959542E0,6.057018866E-1,1.227575271E0,-9.532920915E0,9.630700753E0
1.744968542E0,1.032219870E0,9.888359414E-1,-7.855002158E0,7.984004839E0
1.754976542E0,1.053611177E0,4.038380952E-1,-5.620716153E0,5.732855466E0
1.764985542E0,8.757208968E-1,-3.053559271E-1,-3.329499317E0,3.456254481E0
1.774994542E0,5.486869293E-1,-9.529707286E-1,-2.012203492E0,2.293070747E0
1.785003542E0,4.832389715E-1,-1.132288460E0,-1.895684856E0,2.260357966E0
1.795012542E0,7.705345304E-1,-1.020188419E0,-2.522704595E0,2.828170141E0
1.805021542E0,9.768726113E-1,-8.776673618E-1,-3.424645795E0,3.667803010E0
1.815030542E0,1.011916217E0,-6.433002873E-1,-4.157152812E0,4.326630236E0
1.825038542E0,7.180350854E-1,-5.840587834E-1,-4.692988731E0,4.783392340E0
1.835047542E0,1.995203736E-1,-9.298726188E-1,-5.327467178E0,5.411689015E0
1.845056542E0,-3.865078982E-1,-1.288888444E0,-6.085394965E0,6.232387477E0
1.855065542E0,-8.074165741E-1,-1.623859203E0,-6.844165921E0,7.080356445E0
1.865074542E0,-8.511109894E-1,-1.694368730E0,-6.860041696E0,7.117264038E0
1.875083542E0,-6.961061264E-1,-1.766244312E0,-6.466496016E0,6.739417886E0
1.885091542E0,-3.723074964E-1,-1.751662818E0,-6.327051618E0,6.575600176E0
1.895100542E0,1.454692968E-1,-1.491361004E0,-6.086357417E0,6.268099039E0
1.905109542E0,5.986445166E-1,-1.297310042E0,-5.531223933E0,5.712777503E0
1.915118542E0,9.954966509E-1,-1.143270116E0,-4.950831646E0,5.177722871E0
1.925127542E0,1.147111152E0,-8.930113328E-1,-3.854021459E0,4.119079344E0
1.935136542E0,1.066404008E0,-6.651760367E-1,-1.756326996E0,2.159713218E0
1.945144542E0,8.248253430E-1,-3.351729262E-1,3.315073067E-1,9.500393841E-1
1.955153542E0,4.959291836E-1,4.365034193E-2,2.188198251E0,2.244117353E0
1.965162542E0,5.913534772E-1,4.781554753E-1,5.230750138E0,5.285742956E0
1.975171542E0,1.873769053E0,1.473900048E0,9.847847857E0,1.013229980E1
1.985180542E0,2.345080070E0,2.572356811E0,1.335389800E1,1.380010913E1
1.995189542E0,1.896740571E0,3.010607671E0,1.404875889E1,1.449237764E1
2.005198542E0,6.039497685E-1,2.869355313E0,1.241345874E1,1.275507401E1
2.015206542E0,-8.097093404E-1,2.700675128E0,1.105995695E1,1.141367264E1
2.025215542E0,-1.614508628E0,3.466994547E0,1.110035653E1,1.174072419E1
2.035224542E0,-9.661299605E-1,5.212569975E0,1.012233487E1,1.142654611E1
2.045233542E0,3.243245870E-1,6.732906856E0,7.883857582E0,1.037267716E1
2.055242542E0,1.166442120E0,7.311609297E0,7.525335554E0,1.055703050E1
2.065251542E0,1.586044820E0,6.508406519E0,8.256676637E0,1.063238462E1
2.075259542E0,1.713579172E0,5.441814158E0,8.541152449E0,1.027136700E1
2.085268542E0,1.371062143E0,4.208490196E0,9.354253979E0,1.034858776E1
2.095277542E0,5.829271279E-1,2.088183674E0,1.046877304E1,1.069090848E1
2.105286542E0,-6.734038000E-1,-1.533552173E-1,1.022281459E1,1.024611774E1
2.115295542E0,-1.624040466E0,-1.744599236E0,8.324107313E0,8.658631328E0
2.125304542E0,-1.555468268E0,-2.455201706E0,5.239755435E0,5.991872326E0
2.135313542E0,-4.557963073E-1,-2.196229694E0,3.135308023E0,3.855039759E0
2.145321542E0,4.904488076E-1,-1.469555275E0,2.247471476E0,2.729699759E0
2.155330542E0,6.731744429E-1,-8.674107608E-1,1.489778162E0,1.850676696E0
2.165339542E0,8.810891524E-2,-5.057519943E-1,5.654403716E-1,7.637218568E-1
2.175348542E0,-9.251727730E-1,-4.074136676E-1,-4.212924725E-1,1.095179393E0
2.185357542E0,-1.818268306E0,-1.310247007E-1,-1.813454878E0,2.571358726E0
2.195366542E0,-2.138366525E0,2.158384176E-1,-3.604534800E0,4.196649705E0
2.205374542E0,-2.169109723E0,5.185075490E-1,-5.554469538E0,5.985484017E0
2.215383542E0,-2.341559023E0,8.133802955E-1,-7.343797050E0,7.750860680E0
2.225392542E0,-2.255446347E0,7.589940271E-1,-8.520402435E0,8.846489011E0
2.235401542E0,-1.806634393E0,7.105638787E-1,-8.918481461E0,9.127329315E0
2.245410542E0,-1.587243646E0,1.340782629E-1,-8.543755630E0,8.690976909E0
2.255419542E0,-1.334869778E0,-2.500028215E-1,-8.029580721E0,8.143619913E0
2.265428542E0,-6.095991290E-1,-4.089380367E-1,-7.896187606E0,7.930234557E0
2.275436542E0,-2.261549525E-1,-4.485416669E-1,-7.211850536E0,7.229323885E0
2.285445542E0,1.286489770E-1,-7.798276564E-1,-6.861360244E0,6.906731942E0
2.295454542E0,3.594228644E-1,-1.239333291E0,-6.836893739E0,6.957603596E0
2.305463542E0,1.165046755E-1,-1.508719048E0,-6.825682873E0,6.991405666E0
2.315472542E0,-1.689498145E-1,-1.590363428E0,-6.611088889E0,6.801786248E0
2.325481542E0,-3.034908845E-1,-1.590111705E0,-6.161476597E0,6.370585201E0
2.335489542E0,-6.111655980E-2,-1.383733644E0,-6.007511807E0,6.165115745E0
2.345498542E0,-1.736672750E-1,-1.242146240E0,-5.692349807E0,5.828887881E0
2.355507542E0,-2.342263393E-1,-1.398357238E0,-5.679826241E0,5.854117445E0
2.365516542E0,-3.309559508E-1,-1.712355934E0,-5.975176705E0,6.224502497E0
2.375525542E0,-6.411439803E-1,-1.895026460E0,-6.205622490E0,6.520118203E0
2.385534542E0,-6.150091191E-1,-1.999617360E0,-6.495821557E0,6.824397666E0
2.395542542E0,-2.851689997E-1,-1.979098603E0,-6.575038465E0,6.872356471E0
2.405551542E0,1.949145218E-1,-1.840958426E0,-6.529281664E0,6.786651505E0
2.415560542E0,5.961551742E-1,-1.937837141E0,-5.961863764E0,6.297176615E0
2.425569542E0,8.100888978E-1,-1.976863213E0,-4.612683071E0,5.083411975E0
2.435578542E0,8.502379270E-1,-1.891228108E0,-3.526672692E0,4.091096255E0
2.445587542E0,9.197326697E-1,-1.638763171E0,-2.241727756E0,2.925200206E0
2.455595542E0,9.105453052E-1,-1.179787732E0,-5.018957555E-1,1.572542907E0
2.465604542E0,1.138329365E0,-8.056398976E-1,1.533155147E0,2.072538080E0
2.475613542E0,1.353196706E0,-6.032204014E-1,3.683517820E0,3.970304737E0
2.485622542E0,8.852628218E-1,-3.676112321E-1,5.399622989E0,5.484045651E0
2.495631542E0,-3.166502626E-1,9.509239107E-2,6.459665884E0,6.468121310E0
2.505640542E0,-2.081953612E0,4.624232492E-1,7.201907930E0,7.511048125E0
2.515649542E0,-3.787225498E0,1.023556854E0,7.467897186E0,8.435652552E0
2.525657542E0,-4.914650245E0,2.251885832E0,8.099249126E0,9.737690344E0
2.535666542E0,-4.877208184E0,3.411537800E0,9.526766721E0,1.123321121E1
2.545675542E0,-3.894143883E0,3.995609447E0,1.158915803E1,1.286226401E1
2.555684542E0,-1.129331012E0,4.931928767E0,1.218426309E1,1.319301242E1
2.565693542E0,2.014684612E0,5.882797129E0,1.275483322E1,1.418985647E1
2.575702542E0,3.246607434E0,5.989181371E0,1.129341522E1,1.318908567E1
2.585710542E0,2.479121496E0,4.426482290E0,8.297138200E0,9.725342727E0
2.595719542E0,1.945745939E0,2.404002316E0,6.342090071E0,7.056008849E0
2.605728542E0,1.519564902E0,1.927096976E0,5.570123119E0,6.086793229E0
2.615737542E0,1.781278089E0,1.092722399E0,3.525568153E0,4.098368537E0
2.625746542E0,2.425743580E0,9.086858176E-1,1.435725331E0,2.961629460E0
2.635755542E0,2.341582704E0,7.436152652E-2,1.026367611E0,2.557727443E0
2.645764542E0,2.513546101E0,-1.928360121E0,1.165513217E0,3.375634431E0
2.655772542E0,1.475065983E0,-9.316374546E-1,3.583773676E0,3.985875282E0
2.665781542E0,3.611947169E-1,-1.194488655E0,5.961098948E0,6.090317351E0
2.675790542E0,-8.327720015E-1,-1.448473577E0,6.820602812E0,7.022265135E0
2.685799542E0,-2.391615575E0,-9.188035472E-1,5.828056666E0,6.366338784E0
2.695808542E0,-2.610967730E0,-3.861944143E-1,3.135809129E0,4.098731207E0
2.705817542E0,-1.859799617E0,7.603217836E-1,3.274733126E-2,2.009481579E0
2.715825542E0,-1.215228656E0,2.195355535E0,-2.720905325E0,3.701309552E0
2.725834542E0,-7.676900062E-1,2.851154977E0,-4.722871512E0,5.569914538E0
2.735843542E0,-7.815010565E-1,2.622413070E0,-5.967731445E0,6.565181857E0
2.745852542E0,-1.052071240E0,1.889712218E0,-6.638847960E0,6.982275302E0
2.755861542E0,-1.141428682E0,8.389195447E-1,-6.784427842E0,6.930736367E0
2.765870542E0,-8.669964125E-1,3.675102215E-1,-6.589992719E0,6.656932521E0
2.775878542E0,-5.033202104E-1,-5.258181766E-3,-6.187252293E0,6.207692793E0
2.785887542E0,4.362607598E-1,-2.030420785E-1,-5.570269884E0,5.591015661E0
2.795896542E0,1.725765646E0,9.912463099E-2,-4.653918806E0,4.964579842E0
2.805905542E0,2.536625646E0,2.994322591E-1,-4.492540916E0,5.167886727E0
2.815914542E0,2.463283435E0,5.624483514E-1,-4.979291798E0,5.583678021E0
2.825923542E0,1.858494372E0,5.340070559E-1,-5.230344926E0,5.576349425E0
2.835932542E0,9.876928838E-1,3.751763597E-2,-5.040466538E0,5.136462569E0
2.845940542E0,-7.276121669E-2,-5.958135872E-1,-4.623502759E0,4.662302628E0
2.855949542E0,-7.645365297E-1,-1.049424205E0,-4.634539964E0,4.812979113E0
2.865958542E0,-1.071945560E0,-1.296355484E0,-4.874068229E0,5.156175514E0
2.875967542E0,-1.119856695E0,-1.362244980E0,-5.084021278E0,5.381176708E0
2.885976542E0,-8.490698726E-1,-1.251945589E0,-5.321278485E0,5.532114616E0
2.895985542E0,-5.120328540E-1,-1.069686708E0,-5.543308958E0,5.668746025E0
2.905993542E0,-2.660852958E-1,-9.601696743E-1,-5.265291980E0,5.358733696E0
2.916002542E0,-1.052892774E-1,-1.143426968E0,-4.257268839E0,4.409404612E0
2.926011542E0,-8.149659142E-2,-1.461757428E0,-3.144901550E0,3.468974233E0
2.936020542E0,-2.524737087E-1,-1.765468533E0,-2.134558234E0,2.781539316E0
2.946029542E0,-1.555399563E-1,-2.056370435E0,-8.416856432E-1,2.227394614E0
2.956038542E0,2.863559845E-1,-2.056198381E0,5.358423507E-1,2.144079886E0
2.966046542E0,1.080356195E0,-1.676122493E0,1.417017165E0,2.446322498E0
2.976055542E0,1.692727416E0,-1.176754343E0,1.858990070E0,2.775954064E0
2.986064542E0,2.012004979E0,-6.655324244E-1,2.395824693E0,3.198604915E0
2.996073542E0,1.568292527E0,-4.903346407E-1,3.340129555E0,3.722423264E0
3.006082542E0,1.441825074E-1,-6.774312159E-1,4.153750318E0,4.211097642E0
3.016091542E0,-1.573254475E0,-1.096220788E0,5.028430629E0,5.381630260E0
3.026100542E0,-2.926939277E0,-1.608603525E0,7.159902118E0,7.900555498E0
3.036108542E0,-3.754751232E0,-1.525137445E0,9.545348003E0,1.037004675E1
3.046117542E0,-3.437509085E0,-8.836990571E-1,1.063785581E1,1.121433765E1
3.056126542E0,-2.282065212E0,-1.008480978E-1,1.022875654E1,1.048071812E1
3.066135542E0,-1.507630589E0,9.211224067E-1,8.698984587E0,8.876584328E0
3.076144542E0,-1.028575666E0,3.175778064E0,5.922709638E0,6.798678083E0
3.086153542E0,5.048076689E-2,4.906257151E0,4.270294096E0,6.504561416E0
3.096161542E0,1.018714775E0,5.149427648E0,5.843233699E0,7.854792483E0
3.106170542E0,1.397890484E0,4.590626497E0,7.662748631E0,9.041330987E0
3.116179542E0,1.261577708E0,3.951649202E0,7.869157097E0,8.895546254E0
3.126188542E0,9.895761989E-1,2.573560168E0,8.145492416E0,8.599506945E0
3.136197542E0,5.832041031E-1,8.873974210E-1,9.236423813E0,9.297264439E0
3.146206542E0,-2.720974761E-1,-7.433066784E-1,9.602990440E0,9.635557443E0
3.156215542E0,-1.224295276E0,-2.245189746E0,8.057032229E0,8.453138131E0
3.166223542E0,-1.718415989E0,-2.634608608E0,5.249447780E0,6.119707347E0
3.176232542E0,-1.586652492E0,-1.933076046E0,2.662417966E0,3.652768615E0
3.186241542E0,-7.735261852E-1,-7.966017102E-1,1.275799890E0,1.691325635E0
