"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.991207833E0,-1.189423066E-1,1.154570737E0,-2.931582259E0,3.152991500E0
2.001195833E0,-3.595452905E-1,1.264547508E0,-2.384579912E0,2.722971644E0
2.011182833E0,-6.203065503E-1,8.591623861E-1,-1.030345472E0,1.478023008E0
2.021170833E0,-3.032950759E-3,5.776867801E-1,-3.224809599E-1,6.616080291E-1
2.031157833E0,-4.291973233E-2,7.107594681E-1,7.640568388E-1,1.044415615E0
2.041145833E0,-2.438055038E-2,7.602924013E-1,7.281563964E-1,1.053019793E0
2.051133833E0,-1.398022485E-1,8.358857900E-1,9.662401074E-1,1.285250819E0
2.061120833E0,2.281115770E-1,5.064296865E-1,6.797204009E-1,8.777959571E-1
2.071108833E0,7.913808775E-1,6.256111443E-2,3.028825548E-1,8.496678341E-1
2.081095833E0,1.532844075E0,7.301587754E-1,-3.477140343E-1,1.733103530E0
2.091083833E0,2.271673687E0,1.250763282E0,1.281057706E-1,2.596405441E0
2.101070833E0,2.925843801E0,1.068162923E0,1.422684286E0,3.424261170E0
2.111058833E0,3.426021060E0,7.127557075E-1,1.693667648E0,3.887692260E0
2.121046833E0,3.559463292E0,4.742729241E-1,7.107571292E-1,3.660585941E0
2.131033833E0,2.799012432E0,2.634603345E-1,6.816830188E-1,2.892848713E0
2.141021833E0,1.451916271E0,1.941059250E-1,3.545508912E-1,1.507131150E0
2.151008833E0,5.711092472E-2,5.073167092E-1,-5.364653715E-1,7.405585703E-1
2.160996833E0,-1.535241433E0,9.710593826E-1,-6.343501005E-1,1.924142051E0
2.170983833E0,-2.972511014E0,1.611413112E0,1.873290020E-1,3.386379498E0
2.180971833E0,-3.892758093E0,2.247093746E0,1.042902659E0,4.614178348E0
2.190958833E0,-4.468673167E0,2.871281093E0,1.913180310E0,5.645666824E0
2.200946833E0,-4.685317769E0,3.798717908E0,2.623337223E0,6.577564787E0
2.210934833E0,-4.752681202E0,4.263263989E0,2.012357128E0,6.694249745E0
2.220921833E0,-3.887148274E0,3.551038624E0,7.342743382E-1,5.315915332E0
2.230909833E0,-2.645667447E0,3.191360017E0,5.568415732E0,6.942016189E0
2.240896833E0,-2.469323024E0,3.577240582E0,6.848420940E0,8.111416384E0
2.250884833E0,-2.372280294E0,2.881246503E0,5.390905960E0,6.556764619E0
2.260871833E0,-1.536816089E0,-1.585293599E0,8.806275147E0,9.078845822E0
2.270859833E0,-1.181824025E0,2.050332016E-1,1.131068877E0,1.648655041E0
2.280847833E0,1.722098565E-1,-1.776729101E0,-2.026955871E0,2.700920701E0
2.290834833E0,6.624275529E-1,-3.524529687E0,-2.599798379E0,4.429454977E0
2.300822833E0,-5.944864154E-2,-3.561630270E0,-5.448657739E-1,3.603556998E0
2.310809833E0,-1.274381356E0,-3.268488300E0,3.090768027E-1,3.521731403E0
2.320797833E0,-1.925423210E0,-2.715871457E0,1.555593252E-2,3.329182226E0
