"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.740960958E0,-5.955853996E-1,-5.961246298E0,5.260030655E0,7.972396245E0
1.750948958E0,1.681209571E0,-6.052460523E0,6.021659145E0,8.701673567E0
1.760936958E0,4.083070637E0,-6.709408066E0,7.240120654E0,1.068208638E1
1.770924958E0,4.195809048E0,-6.623328865E0,8.418813495E0,1.150433481E1
1.780912958E0,4.091028405E0,-6.516721845E0,8.246673805E0,1.127882112E1
1.790900958E0,4.279399088E0,-7.331388089E0,8.234938443E0,1.182694885E1
1.800888958E0,3.557512076E0,-8.181200193E0,8.435851697E0,1.227809116E1
1.810876958E0,2.237759982E0,-8.209926978E0,8.066746793E0,1.172530915E1
1.820864958E0,1.767552188E0,-7.773962672E0,7.777190335E0,1.113747843E1
1.830851958E0,2.425304308E0,-7.574121798E0,8.257864206E0,1.146480454E1
1.840839958E0,3.473711244E0,-7.389000705E0,8.490685131E0,1.177946243E1
1.850827958E0,4.343877505E0,-7.026990813E0,7.918615771E0,1.144344124E1
1.860815958E0,4.854665413E0,-6.574992857E0,7.057471763E0,1.079843577E1
1.870803958E0,4.488572996E0,-5.951605409E0,6.425621055E0,9.841620823E0
1.880791958E0,4.130088682E0,-5.502662623E0,5.795029837E0,8.995515510E0
1.890779958E0,4.472715932E0,-6.396761538E0,5.799108270E0,9.723857399E0
1.900767958E0,3.054857352E0,-6.417129729E0,5.982609685E0,9.289958345E0
1.910755958E0,1.619073549E0,-5.868929873E0,6.127745764E0,8.637997751E0
1.920743958E0,1.590645848E0,-5.550875840E0,6.793334321E0,8.915815611E0
1.930731958E0,2.100351730E0,-5.320636461E0,7.809383935E0,9.680244170E0
1.940719958E0,2.832698533E0,-5.054030324E0,8.866572804E0,1.059167205E1
1.950707958E0,3.594463556E0,-5.071046891E0,9.362316704E0,1.123782269E1
1.960694958E0,3.754977812E0,-5.323615032E0,9.122426496E0,1.120979039E1
1.970682958E0,3.623193558E0,-5.573741376E0,7.985860505E0,1.039076958E1
1.980670958E0,3.671856717E0,-5.226177031E0,6.185039706E0,8.891016493E0
1.990658958E0,3.987693779E0,-3.719973455E0,4.249696695E0,6.913741836E0
2.000646958E0,4.381180694E0,-1.615924239E0,2.698535047E0,5.393333554E0
2.010634958E0,4.496717290E0,3.059438646E-1,1.067355423E0,4.631772407E0
2.020622958E0,3.422560386E0,1.776619173E0,1.537238842E-1,3.859264997E0
2.030610958E0,1.948786637E0,2.631268678E0,-8.697037464E-1,3.387879694E0
2.040598958E0,9.309357888E-1,2.795467849E0,-1.176873187E0,3.172745253E0
2.050586958E0,-6.106489965E-1,3.574426902E0,-2.267175424E0,4.276622999E0
2.060574958E0,-1.897416801E0,4.825474359E0,-3.640888694E0,6.335729144E0
2.070562958E0,-2.933106628E0,6.665414200E0,-5.047801285E0,8.860652276E0
2.080550958E0,-3.817103016E0,8.846013409E0,-6.527753786E0,1.163760277E1
2.090537667E0,-5.223283828E0,9.986450257E0,-7.559621288E0,1.357054740E1
2.100525667E0,-7.930002054E0,9.993084508E0,-8.839246427E0,1.552027538E1
2.110513667E0,-1.080679824E1,1.057849604E1,-1.022594519E1,1.825544910E1
2.120501667E0,-1.123495476E1,1.255105775E1,-1.149996928E1,2.039614063E1
2.130489667E0,-9.706844591E0,1.476570705E1,-1.213113762E1,2.143393190E1
