"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.333948833E0,-6.245861274E-1,-3.202373832E-1,6.594255924E-1,9.630690132E-1
1.343936833E0,-7.180573779E-1,-2.825643575E-1,6.702753934E-1,1.022114532E0
1.353924833E0,-6.010066456E-1,-2.290453774E-1,1.993694423E-1,6.733639042E-1
1.363912833E0,-3.450392255E-1,-6.026725173E-2,-4.117632651E-1,5.405859740E-1
1.373900833E0,-4.710952547E-1,-5.986028552E-2,-8.285792555E-1,9.550170550E-1
1.383888833E0,-8.567340374E-1,-1.251409400E-1,-9.898119879E-1,1.315059404E0
1.393875833E0,-1.149258834E0,-1.374499136E-1,-7.834274948E-1,1.397657679E0
1.403863833E0,-1.447919992E0,-7.225053549E-2,-4.431100421E-1,1.515928413E0
1.413851833E0,-1.714786330E0,-1.643985611E-1,-3.591650753E-1,1.759692756E0
1.423839833E0,-1.785908060E0,-5.094597137E-1,-2.352443030E-1,1.871992703E0
1.433827833E0,-1.763554155E0,-7.348488271E-1,1.139154553E-2,1.910564268E0
1.443815833E0,-1.435012263E0,-6.783179462E-1,3.221570241E-1,1.619617418E0
1.453803833E0,-9.313731605E-1,-4.062049019E-1,5.323138484E-1,1.147090415E0
1.463791833E0,-4.726017898E-1,-2.697998857E-1,5.162074006E-1,7.500763364E-1
1.473779833E0,-2.525123003E-1,-2.278449440E-1,2.838298412E-1,4.429843779E-1
1.483767833E0,-1.141294634E-1,-1.723075050E-1,-4.768112004E-3,2.067320623E-1
1.493755833E0,-2.151629180E-2,-1.593746334E-1,-3.391268134E-2,1.643572163E-1
1.503743833E0,-1.028928691E-1,-2.377086121E-1,2.144713385E-1,3.362889856E-1
1.513731833E0,-4.741869700E-1,-4.045957482E-1,5.408032747E-1,8.252388647E-1
1.523719833E0,-7.633706680E-1,-5.681031936E-1,8.558255263E-1,1.279809887E0
1.533707833E0,-9.070738864E-1,-5.616911370E-1,9.048662701E-1,1.398950655E0
1.543695833E0,-1.053042608E0,-4.474640250E-1,5.883804604E-1,1.286590205E0
1.553683833E0,-7.978975993E-1,-4.077292711E-1,1.383290425E-1,9.066524480E-1
1.563671833E0,-3.955416271E-1,-3.012579060E-1,-1.534717230E-1,5.203489929E-1
1.573659833E0,1.370411932E-1,-1.585232788E-1,-1.934840736E-1,2.852122110E-1
1.583647833E0,2.574488121E-1,-2.895699066E-1,-1.357838957E-1,4.105701986E-1
1.593635833E0,-2.657273000E-1,-5.362130642E-1,-3.389009647E-1,6.877421843E-1
1.603623833E0,-7.070058480E-1,-7.770306408E-1,-4.697182354E-1,1.150768920E0
1.613611833E0,-1.066965414E0,-8.636167949E-1,-4.692568901E-1,1.450672669E0
1.623598833E0,-1.235293011E0,-8.630893761E-1,-3.599113262E-1,1.549325098E0
1.633586833E0,-1.295112074E0,-7.904739743E-1,-2.727471748E-1,1.541608060E0
1.643574833E0,-1.267614081E0,-7.993512172E-1,-1.078130087E-1,1.502475115E0
1.653562833E0,-9.514130303E-1,-9.518220431E-1,1.795867038E-1,1.357719905E0
1.663550833E0,-6.624006557E-1,-1.086855302E0,4.330950773E-1,1.344470313E0
1.673538833E0,-5.319612613E-1,-1.058609743E0,5.579050648E-1,1.309540160E0
1.683526833E0,-4.879785052E-1,-8.771092451E-1,4.267821309E-1,1.090681730E0
1.693514833E0,-5.164097142E-1,-6.041226268E-1,2.477000418E-1,8.324652857E-1
1.703502833E0,-7.473598221E-1,-3.606094837E-1,1.794943178E-1,8.490018336E-1
1.713490833E0,-9.477786934E-1,-3.897905982E-1,2.026954848E-1,1.044656222E0
1.723478833E0,-1.109721132E0,-4.802633965E-1,4.098579499E-1,1.276760533E0
1.733466833E0,-1.288876896E0,-6.034724164E-1,6.333537349E-1,1.557728976E0
1.743454833E0,-1.382775870E0,-7.255032223E-1,6.697631773E-1,1.699119403E0
1.753442833E0,-1.394698343E0,-7.579617012E-1,5.309280583E-1,1.673790313E0
1.763430833E0,-1.383735398E0,-7.421712953E-1,5.655470833E-1,1.668947389E0
1.773418833E0,-1.353450622E0,-6.139991587E-1,-1.453807846E-1,1.493304766E0
1.783406833E0,-1.345963847E0,-3.547751319E-1,-3.458344468E-1,1.434254348E0
1.793394833E0,-1.521922938E0,-1.427995312E-1,-5.437580189E-1,1.622440729E0
1.803382833E0,-1.591677589E0,9.677258849E-2,-6.648649648E-1,1.727671237E0
